tuoi,thu_nhap_trieu,so_lan_mua_truoc,so_ngay_tu_lan_mua_cuoi,diem_tin_dung,kenh_tiep_can,khu_vuc,mua_hang
34,44.3,6,337,629.0,goi_dien,mien_trung,0
63,8.0,13,118,715.0,quang_cao,mien_trung,1
46,37.0,7,65,728.0,quang_cao,mien_bac,1
24,47.4,15,269,512.0,goi_dien,mien_nam,1
59,57.5,8,132,607.0,goi_dien,mien_trung,1
42,19.8,17,363,838.0,quang_cao,mien_nam,0
22,15.3,1,89,815.0,quang_cao,mien_bac,0
21,57.8,0,177,549.0,sms,mien_nam,0
23,48.7,12,17,544.0,goi_dien,mien_bac,1
43,15.4,14,164,561.0,sms,mien_nam,1
63,7.7,10,175,468.0,email,mien_trung,0
39,5.9,11,214,428.0,goi_dien,mien_bac,0
59,28.2,4,305,816.0,goi_dien,mien_trung,0
28,41.5,5,89,426.0,email,mien_nam,0
34,41.2,6,232,472.0,sms,mien_nam,0
56,26.2,2,196,612.0,quang_cao,mien_trung,0
65,58.1,17,109,724.0,goi_dien,mien_bac,0
28,19.8,15,10,783.0,quang_cao,mien_nam,1
27,18.0,4,159,829.0,quang_cao,mien_nam,0
63,51.9,16,191,624.0,email,mien_trung,1
59,17.9,15,241,614.0,goi_dien,mien_trung,1
46,23.0,20,313,670.0,quang_cao,mien_trung,1
19,30.0,17,67,833.0,quang_cao,mien_trung,1
57,42.7,0,70,670.0,email,mien_bac,0
69,11.5,11,202,676.0,goi_dien,mien_bac,1
33,14.3,15,108,530.0,quang_cao,mien_bac,1
41,7.5,2,192,527.0,sms,mien_nam,0
64,30.9,16,8,827.0,goi_dien,mien_bac,1
38,45.5,12,346,451.0,email,mien_bac,0
20,47.7,15,23,601.0,email,mien_bac,1
56,54.2,7,24,390.0,quang_cao,mien_bac,1
69,23.1,9,206,829.0,goi_dien,mien_trung,1
33,46.9,1,91,644.0,sms,mien_trung,0
64,50.2,4,344,378.0,sms,mien_trung,0
55,22.9,10,344,742.0,quang_cao,mien_trung,0
22,33.7,4,88,596.0,goi_dien,mien_trung,1
60,7.7,12,186,849.0,quang_cao,mien_trung,1
25,47.7,5,50,781.0,quang_cao,mien_bac,1
44,21.1,13,349,612.0,quang_cao,mien_bac,0
18,51.6,14,354,577.0,email,mien_trung,0
23,52.5,16,177,317.0,quang_cao,mien_bac,1
38,22.3,15,302,714.0,quang_cao,mien_nam,0
60,51.0,19,360,550.0,email,mien_bac,1
42,10.0,7,34,794.0,quang_cao,mien_bac,1
28,10.8,18,241,352.0,email,mien_trung,0
54,29.7,9,338,745.0,goi_dien,mien_nam,0
35,37.7,20,83,785.0,sms,mien_trung,1
24,16.5,16,312,815.0,email,mien_nam,1
52,52.9,18,87,413.0,quang_cao,mien_nam,1
27,12.4,6,115,485.0,goi_dien,mien_bac,0
57,14.3,4,238,509.0,email,mien_trung,0
55,8.8,10,297,440.0,quang_cao,mien_nam,0
40,46.3,12,47,588.0,goi_dien,mien_nam,1
39,20.3,6,140,608.0,email,mien_bac,0
54,39.3,2,130,418.0,email,mien_nam,0
69,50.4,3,135,793.0,,mien_nam,1
29,7.5,12,52,335.0,email,mien_nam,1
43,28.6,20,19,671.0,email,mien_trung,1
22,24.4,19,141,508.0,goi_dien,mien_nam,1
28,37.4,20,181,534.0,goi_dien,mien_bac,1
69,28.0,14,253,395.0,goi_dien,mien_trung,0
23,58.8,6,146,428.0,goi_dien,mien_trung,0
22,55.3,13,76,339.0,goi_dien,mien_trung,1
62,6.3,20,32,,goi_dien,mien_nam,1
30,50.7,9,323,589.0,goi_dien,mien_bac,0
59,35.2,11,361,717.0,sms,mien_nam,0
29,23.9,0,332,599.0,quang_cao,mien_nam,0
48,35.0,6,213,602.0,goi_dien,mien_trung,0
36,12.7,5,79,646.0,quang_cao,mien_nam,0
27,42.2,12,135,343.0,quang_cao,mien_bac,0
37,4.1,18,304,338.0,goi_dien,mien_bac,0
41,12.7,15,198,415.0,goi_dien,mien_trung,1
57,21.6,13,62,398.0,quang_cao,mien_trung,1
61,44.0,17,273,627.0,quang_cao,mien_nam,1
59,29.1,7,336,539.0,quang_cao,mien_trung,0
34,59.4,4,215,529.0,quang_cao,mien_nam,0
66,25.2,17,131,536.0,quang_cao,mien_bac,0
30,7.6,0,146,844.0,email,mien_trung,0
54,44.6,6,221,707.0,email,mien_nam,0
65,30.0,0,212,510.0,goi_dien,mien_bac,0
56,20.1,2,145,796.0,quang_cao,mien_bac,0
25,16.7,18,201,545.0,email,mien_bac,1
50,56.8,17,323,471.0,sms,mien_nam,0
45,19.6,3,281,339.0,goi_dien,mien_bac,0
22,44.7,19,29,534.0,email,mien_trung,1
51,42.5,6,274,732.0,sms,mien_bac,0
64,26.4,12,247,695.0,quang_cao,mien_trung,0
69,35.4,1,184,817.0,goi_dien,mien_nam,0
46,51.4,5,86,694.0,email,mien_nam,1
26,44.5,11,345,484.0,sms,mien_bac,0
23,41.4,20,207,465.0,goi_dien,mien_nam,1
28,46.4,10,330,357.0,email,mien_trung,0
48,25.1,5,28,358.0,sms,mien_trung,0
61,32.0,10,127,713.0,email,mien_bac,1
50,54.7,10,155,790.0,email,mien_nam,1
30,37.4,19,101,400.0,email,mien_nam,1
68,31.1,6,142,826.0,email,mien_nam,1
64,7.0,3,131,810.0,goi_dien,mien_nam,1
59,23.6,18,342,476.0,quang_cao,mien_bac,0
45,51.0,17,6,655.0,email,mien_nam,1
61,17.5,12,309,635.0,sms,mien_trung,0
35,55.0,17,156,577.0,email,mien_nam,1
43,19.5,6,159,609.0,quang_cao,mien_bac,0
32,8.0,6,147,493.0,goi_dien,mien_bac,0
60,21.3,19,2,656.0,quang_cao,mien_bac,1
47,8.3,7,223,625.0,quang_cao,mien_nam,0
44,20.6,19,355,405.0,goi_dien,mien_bac,0
48,50.9,12,244,640.0,email,mien_bac,1
31,15.1,3,329,755.0,sms,mien_trung,0
40,37.2,14,260,638.0,sms,mien_trung,0
54,31.9,2,190,768.0,quang_cao,mien_nam,0
18,26.8,9,184,448.0,email,mien_bac,0
42,26.8,1,282,641.0,sms,mien_nam,0
24,31.3,10,354,637.0,email,mien_bac,0
59,39.9,11,333,640.0,goi_dien,mien_trung,0
35,43.1,20,82,419.0,sms,mien_nam,1
63,49.3,14,329,301.0,goi_dien,mien_bac,1
46,46.6,15,279,622.0,sms,mien_bac,1
42,56.5,14,247,769.0,goi_dien,mien_trung,1
48,45.8,20,158,641.0,sms,mien_bac,1
49,22.6,12,310,486.0,quang_cao,mien_bac,0
41,28.9,18,235,353.0,quang_cao,mien_nam,0
23,40.6,16,85,638.0,goi_dien,mien_bac,1
28,33.9,6,83,592.0,quang_cao,mien_bac,0
36,6.0,18,26,550.0,email,mien_trung,1
50,14.5,13,7,823.0,email,mien_trung,1
67,13.0,10,109,551.0,quang_cao,mien_bac,0
33,6.9,3,91,352.0,goi_dien,mien_nam,0
60,10.0,7,358,678.0,email,mien_bac,0
44,44.8,17,301,662.0,goi_dien,mien_nam,1
27,36.1,11,8,421.0,goi_dien,mien_bac,1
63,33.5,4,124,700.0,goi_dien,mien_trung,1
24,37.0,5,349,510.0,sms,mien_trung,0
45,24.7,12,172,421.0,email,mien_nam,0
56,8.2,5,184,620.0,goi_dien,mien_bac,0
53,59.9,14,60,627.0,quang_cao,mien_nam,1
58,16.5,20,181,688.0,quang_cao,mien_bac,1
36,51.9,14,281,596.0,quang_cao,mien_bac,0
61,48.9,10,327,803.0,email,mien_nam,0
66,29.1,18,25,758.0,goi_dien,mien_bac,1
45,55.8,0,283,633.0,email,mien_bac,0
40,58.4,20,127,677.0,sms,mien_nam,1
41,31.7,0,9,804.0,goi_dien,mien_bac,1
61,51.3,13,248,689.0,quang_cao,mien_trung,0
31,53.2,13,142,385.0,sms,mien_trung,1
36,23.6,13,55,634.0,sms,mien_trung,1
43,31.1,3,283,751.0,quang_cao,mien_trung,0
41,22.4,15,168,379.0,goi_dien,mien_trung,1
19,25.3,19,341,511.0,quang_cao,mien_bac,0
64,41.6,3,178,663.0,quang_cao,mien_nam,0
43,51.1,8,359,678.0,goi_dien,mien_trung,0
36,31.3,17,328,612.0,quang_cao,mien_trung,0
62,11.5,15,270,642.0,sms,mien_nam,0
34,15.9,5,345,843.0,goi_dien,mien_trung,0
38,19.3,16,115,328.0,sms,mien_nam,1
48,52.9,12,307,702.0,quang_cao,mien_nam,0
21,58.6,16,99,703.0,sms,mien_bac,1
48,34.3,16,247,514.0,sms,mien_bac,1
56,39.1,19,342,477.0,quang_cao,mien_nam,0
39,43.2,2,359,738.0,goi_dien,mien_trung,0
38,30.8,13,316,831.0,email,mien_bac,1
27,49.8,19,92,312.0,quang_cao,mien_trung,1
26,42.9,19,194,691.0,quang_cao,mien_nam,1
46,44.0,20,146,339.0,email,mien_nam,1
49,10.4,20,193,764.0,email,mien_nam,1
60,25.7,6,207,606.0,goi_dien,mien_nam,0
69,32.1,19,230,649.0,goi_dien,mien_nam,1
44,58.4,14,74,792.0,email,mien_nam,1
43,9.3,13,120,644.0,sms,mien_bac,1
55,9.4,3,54,427.0,goi_dien,mien_nam,0
58,27.2,4,78,601.0,sms,mien_nam,0
59,21.2,1,84,820.0,sms,mien_bac,0
57,17.5,4,183,518.0,goi_dien,mien_nam,0
52,20.8,19,299,380.0,quang_cao,mien_nam,0
51,15.6,18,87,747.0,quang_cao,mien_bac,1
48,18.1,6,321,628.0,quang_cao,mien_trung,0
62,39.6,12,50,742.0,quang_cao,mien_bac,1
58,21.3,16,197,565.0,email,mien_bac,1
22,7.6,4,186,456.0,goi_dien,mien_trung,0
62,6.7,5,38,400.0,goi_dien,mien_bac,0
30,38.1,15,129,470.0,sms,mien_bac,1
32,28.8,9,234,506.0,quang_cao,mien_trung,0
51,51.7,4,59,373.0,email,mien_nam,0
24,20.7,3,361,707.0,sms,mien_nam,0
62,51.8,5,319,839.0,quang_cao,mien_nam,0
49,27.8,19,176,803.0,goi_dien,mien_trung,1
27,35.1,2,252,515.0,goi_dien,mien_bac,0
37,34.3,20,29,545.0,,mien_nam,1
27,44.4,2,82,425.0,goi_dien,mien_bac,0
43,11.9,16,143,346.0,goi_dien,mien_bac,1
43,8.0,12,81,848.0,goi_dien,mien_nam,1
51,5.4,11,239,759.0,quang_cao,mien_nam,0
30,5.2,3,22,597.0,email,mien_nam,1
24,25.5,14,125,773.0,goi_dien,mien_nam,1
67,42.5,11,35,500.0,goi_dien,mien_nam,1
44,14.8,17,251,662.0,sms,mien_trung,1
43,59.4,0,5,499.0,email,mien_nam,1
66,43.7,20,57,556.0,email,mien_trung,1
43,37.8,6,344,622.0,quang_cao,mien_nam,0
35,36.4,8,205,689.0,quang_cao,mien_trung,0
38,56.1,9,147,668.0,quang_cao,mien_bac,1
42,52.0,1,171,744.0,goi_dien,mien_nam,0
25,53.0,11,224,596.0,email,mien_trung,1
18,50.5,4,157,508.0,sms,mien_nam,0
67,20.7,10,70,474.0,goi_dien,mien_trung,1
24,32.0,5,51,739.0,goi_dien,mien_trung,1
38,52.5,2,215,346.0,email,mien_bac,0
30,5.1,17,68,388.0,goi_dien,mien_trung,1
56,20.2,14,362,721.0,quang_cao,mien_trung,0
46,57.3,18,174,601.0,quang_cao,mien_bac,1
50,38.8,4,135,510.0,quang_cao,mien_nam,0
47,29.1,14,317,566.0,quang_cao,mien_bac,0
18,12.1,1,48,478.0,sms,mien_bac,0
33,19.6,2,209,817.0,email,mien_trung,0
20,32.7,8,102,491.0,quang_cao,mien_trung,0
42,34.7,18,28,565.0,goi_dien,mien_nam,1
32,8.2,0,278,779.0,goi_dien,mien_nam,0
40,58.9,11,60,381.0,sms,mien_nam,1
34,40.2,0,272,341.0,quang_cao,mien_bac,0
34,7.3,6,298,475.0,sms,mien_nam,0
67,58.1,16,332,736.0,goi_dien,mien_bac,1
27,34.9,13,150,786.0,quang_cao,mien_nam,1
36,36.8,20,78,675.0,email,mien_trung,1
55,29.4,5,70,804.0,email,mien_trung,1
42,47.5,3,345,385.0,quang_cao,mien_bac,0
64,45.0,7,210,658.0,quang_cao,mien_nam,0
27,17.6,8,286,759.0,goi_dien,mien_bac,0
67,21.6,7,337,625.0,sms,mien_bac,0
54,33.2,16,55,561.0,quang_cao,mien_bac,1
47,20.1,19,202,,email,mien_nam,1
21,46.3,8,22,532.0,quang_cao,mien_nam,1
41,24.1,12,48,582.0,quang_cao,mien_trung,1
46,46.2,12,114,378.0,sms,mien_nam,1
30,58.9,13,307,408.0,sms,mien_bac,0
62,23.0,11,91,493.0,sms,mien_trung,1
44,52.1,5,171,800.0,sms,mien_trung,0
62,32.0,4,282,430.0,quang_cao,mien_bac,0
36,55.5,17,,647.0,sms,mien_trung,1
19,12.6,1,355,663.0,quang_cao,mien_bac,0
38,52.7,20,151,429.0,quang_cao,mien_nam,1
33,27.3,0,81,632.0,quang_cao,mien_bac,0
68,22.6,19,171,428.0,quang_cao,mien_trung,1
39,17.0,16,16,405.0,sms,mien_bac,1
31,51.0,6,179,409.0,sms,mien_bac,0
46,43.6,5,186,682.0,email,mien_nam,0
30,46.6,18,5,443.0,goi_dien,mien_trung,1
39,5.6,4,191,380.0,quang_cao,mien_trung,0
38,55.9,11,161,442.0,email,mien_bac,1
57,20.8,15,352,684.0,goi_dien,mien_nam,0
26,11.8,13,121,335.0,quang_cao,mien_bac,0
54,27.0,8,91,780.0,email,mien_trung,1
68,38.3,14,275,528.0,email,mien_trung,0
68,29.3,3,328,349.0,quang_cao,mien_bac,0
39,9.6,13,364,599.0,quang_cao,mien_nam,0
63,4.0,8,291,823.0,quang_cao,mien_nam,0
70,41.9,14,102,712.0,email,mien_trung,1
44,55.2,13,289,346.0,email,mien_bac,0
19,50.6,0,105,514.0,email,mien_bac,0
47,8.6,8,250,571.0,quang_cao,mien_bac,0
37,33.1,18,32,847.0,sms,mien_bac,1
43,29.9,2,229,343.0,goi_dien,mien_bac,0
61,36.6,9,259,484.0,quang_cao,mien_bac,0
50,42.4,18,57,352.0,goi_dien,mien_trung,1
42,49.6,16,141,479.0,email,mien_bac,1
57,47.8,6,108,696.0,quang_cao,mien_bac,1
66,24.5,6,277,633.0,sms,mien_nam,0
32,23.3,12,292,429.0,sms,mien_trung,0
30,52.3,13,80,434.0,email,mien_nam,1
30,54.4,16,280,408.0,sms,mien_bac,0
43,37.1,12,233,554.0,sms,mien_bac,0
27,52.7,4,214,736.0,goi_dien,mien_bac,0
40,34.6,2,172,440.0,email,mien_nam,0
36,29.5,8,217,366.0,sms,mien_bac,0
62,50.2,18,39,356.0,email,mien_bac,1
70,55.4,1,277,804.0,sms,mien_nam,0
68,6.5,16,309,718.0,goi_dien,mien_nam,1
56,20.4,13,326,303.0,goi_dien,mien_nam,0
36,29.1,7,23,376.0,email,mien_trung,1
66,6.6,19,81,651.0,goi_dien,mien_trung,1
67,49.3,3,103,423.0,goi_dien,mien_trung,0
65,47.8,3,233,787.0,goi_dien,mien_trung,0
21,4.4,16,318,729.0,goi_dien,mien_bac,1
23,59.0,18,336,812.0,email,mien_trung,1
32,19.1,5,123,339.0,quang_cao,mien_nam,0
37,17.8,12,7,408.0,quang_cao,mien_bac,1
36,21.1,18,334,789.0,quang_cao,mien_trung,0
30,42.7,1,153,513.0,quang_cao,mien_bac,0
51,35.9,8,267,829.0,sms,mien_bac,0
52,58.9,15,113,782.0,sms,mien_bac,1
27,55.0,14,211,406.0,goi_dien,mien_trung,1
69,57.7,16,287,697.0,email,mien_nam,1
62,15.0,19,276,321.0,sms,mien_trung,0
24,6.0,14,332,476.0,sms,mien_bac,0
23,55.0,6,137,457.0,email,mien_trung,0
48,14.4,20,128,303.0,sms,mien_bac,1
49,5.7,18,100,308.0,goi_dien,mien_bac,1
36,10.1,13,344,777.0,sms,mien_nam,0
45,26.1,10,327,789.0,email,mien_trung,0
50,22.5,10,77,726.0,sms,mien_nam,1
49,52.4,12,185,571.0,goi_dien,mien_nam,1
37,39.5,9,45,716.0,goi_dien,mien_nam,1
63,49.9,7,103,487.0,sms,mien_nam,1
39,55.0,15,257,515.0,quang_cao,mien_bac,0
22,53.4,17,297,485.0,goi_dien,mien_nam,1
65,17.4,18,298,805.0,quang_cao,mien_bac,0
28,49.1,12,227,592.0,goi_dien,mien_nam,1
48,33.6,1,50,470.0,quang_cao,mien_trung,0
51,51.7,5,234,695.0,sms,mien_trung,0
61,41.1,17,216,450.0,email,mien_trung,1
28,14.3,7,106,595.0,quang_cao,mien_trung,0
33,45.4,15,275,762.0,email,mien_nam,1
39,17.5,8,343,764.0,sms,mien_nam,0
30,54.2,12,136,598.0,goi_dien,mien_nam,1
40,52.8,11,188,786.0,quang_cao,mien_bac,1
40,59.1,9,301,431.0,sms,mien_bac,0
51,11.5,8,252,745.0,sms,mien_bac,0
48,12.5,11,207,693.0,goi_dien,mien_nam,1
50,58.9,19,164,500.0,email,mien_bac,1
37,24.9,17,257,822.0,goi_dien,mien_nam,1
25,34.6,0,345,406.0,email,mien_nam,0
64,38.8,19,56,500.0,sms,mien_nam,1
27,27.0,13,342,839.0,quang_cao,mien_bac,0
27,45.0,12,273,778.0,quang_cao,mien_nam,0
62,10.7,20,255,512.0,quang_cao,mien_trung,1
70,40.4,0,296,722.0,goi_dien,mien_bac,0
22,54.4,12,297,538.0,goi_dien,mien_nam,1
55,31.1,11,35,591.0,email,mien_nam,1
47,17.5,6,120,703.0,email,mien_nam,1
63,53.7,6,242,626.0,quang_cao,mien_trung,0
25,4.3,15,279,346.0,quang_cao,mien_nam,0
67,7.5,16,130,422.0,email,mien_nam,1
62,48.5,3,42,818.0,sms,mien_trung,1
59,57.0,20,60,528.0,goi_dien,mien_nam,1
66,19.2,4,340,339.0,sms,mien_trung,0
47,56.3,0,285,636.0,email,mien_nam,0
67,36.1,3,194,707.0,quang_cao,mien_trung,0
26,39.0,17,289,818.0,quang_cao,mien_trung,1
40,22.1,6,125,480.0,goi_dien,mien_trung,0
51,4.5,17,245,440.0,sms,mien_nam,0
36,38.8,11,262,613.0,quang_cao,mien_bac,0
37,20.4,4,178,832.0,goi_dien,mien_nam,1
30,24.9,8,31,337.0,sms,mien_trung,0
54,16.3,13,70,501.0,goi_dien,mien_trung,1
34,9.0,0,302,307.0,sms,mien_trung,0
58,23.4,16,114,367.0,email,mien_bac,1
19,41.9,4,351,381.0,sms,mien_nam,0
67,6.5,4,14,582.0,sms,mien_trung,0
29,49.5,17,206,437.0,goi_dien,mien_nam,1
34,49.9,17,214,640.0,sms,mien_nam,1
67,49.5,8,253,472.0,goi_dien,mien_bac,0
49,29.0,20,129,622.0,quang_cao,mien_nam,1
46,44.1,9,84,538.0,sms,mien_bac,1
35,7.5,5,65,584.0,email,mien_nam,1
37,22.6,9,36,687.0,email,mien_bac,1
25,29.7,2,212,578.0,quang_cao,mien_nam,0
70,19.0,10,35,722.0,sms,mien_bac,1
20,59.7,13,181,622.0,goi_dien,mien_nam,1
67,33.5,15,4,742.0,goi_dien,mien_bac,1
34,24.0,14,47,626.0,email,mien_bac,1
22,38.3,8,194,798.0,sms,mien_bac,1
19,22.8,7,103,339.0,goi_dien,mien_bac,0
66,11.9,15,73,794.0,sms,mien_bac,1
50,26.2,12,203,589.0,goi_dien,mien_trung,1
22,36.3,8,138,411.0,goi_dien,mien_nam,1
26,49.4,18,80,495.0,email,mien_nam,1
52,22.2,11,112,746.0,quang_cao,mien_nam,1
25,32.7,18,150,809.0,sms,mien_bac,1
52,10.7,1,79,662.0,sms,mien_trung,0
66,42.8,5,301,390.0,sms,mien_nam,0
27,13.7,8,18,461.0,quang_cao,mien_nam,1
55,13.6,10,63,719.0,goi_dien,mien_trung,1
37,58.6,17,346,309.0,sms,mien_trung,0
38,59.9,14,340,754.0,sms,mien_trung,0
35,16.8,13,214,631.0,email,mien_trung,1
22,4.8,6,43,681.0,email,mien_bac,1
59,56.6,6,347,826.0,quang_cao,mien_bac,0
56,15.4,6,121,599.0,quang_cao,mien_trung,1
32,31.6,6,17,818.0,goi_dien,mien_nam,1
28,32.8,19,47,682.0,quang_cao,mien_trung,1
46,21.4,1,363,412.0,quang_cao,mien_trung,0
34,19.3,10,82,365.0,sms,mien_nam,1
36,24.7,18,175,399.0,goi_dien,mien_bac,1
27,21.3,9,325,837.0,sms,mien_trung,0
47,26.0,2,272,588.0,email,mien_nam,0
29,47.6,19,57,655.0,sms,mien_nam,1
29,10.9,10,61,607.0,goi_dien,mien_trung,1
54,40.5,16,83,795.0,quang_cao,mien_trung,1
48,35.9,1,18,673.0,goi_dien,mien_nam,1
65,26.9,18,305,691.0,email,mien_trung,1
61,49.9,18,44,482.0,sms,mien_trung,1
47,27.4,9,99,373.0,goi_dien,mien_bac,0
22,17.1,17,127,587.0,sms,mien_bac,1
25,11.2,1,344,814.0,goi_dien,mien_trung,0
50,34.3,4,358,845.0,sms,mien_trung,1
24,9.3,3,88,850.0,email,mien_bac,1
51,39.4,18,365,572.0,goi_dien,mien_bac,1
23,18.0,2,24,324.0,sms,mien_bac,0
65,9.9,2,232,397.0,email,mien_bac,0
54,11.6,8,342,356.0,quang_cao,mien_bac,0
34,42.8,2,205,429.0,goi_dien,mien_nam,0
43,57.2,13,335,687.0,sms,mien_trung,0
61,8.6,16,349,463.0,goi_dien,mien_bac,0
38,14.8,10,102,706.0,goi_dien,mien_nam,1
24,21.9,10,109,596.0,goi_dien,mien_bac,1
20,57.5,0,108,695.0,goi_dien,mien_trung,0
20,8.9,12,220,524.0,sms,mien_bac,0
51,18.1,15,181,531.0,goi_dien,mien_nam,1
27,49.7,7,15,775.0,goi_dien,mien_trung,1
54,15.7,5,33,317.0,goi_dien,mien_bac,0
19,52.5,5,362,557.0,goi_dien,mien_trung,0
67,5.2,18,273,377.0,sms,mien_bac,0
55,40.6,2,338,613.0,email,mien_bac,0
18,23.0,5,137,710.0,sms,mien_nam,0
19,23.5,7,48,319.0,sms,mien_bac,0
31,57.5,8,241,648.0,sms,mien_trung,0
64,49.5,20,13,647.0,email,mien_trung,1
49,29.2,12,151,320.0,email,mien_nam,1
53,46.0,12,271,777.0,sms,mien_trung,0
42,22.4,7,92,521.0,sms,mien_trung,0
67,11.1,11,49,693.0,quang_cao,mien_bac,1
30,29.6,9,100,327.0,goi_dien,mien_bac,1
34,24.8,9,258,302.0,quang_cao,mien_bac,0
66,24.4,5,1,374.0,sms,mien_nam,1
34,46.0,2,224,781.0,goi_dien,mien_bac,0
31,49.3,6,53,636.0,goi_dien,mien_trung,1
20,14.7,10,38,833.0,quang_cao,mien_trung,1
69,37.9,7,198,652.0,email,mien_bac,0
33,38.5,8,119,640.0,goi_dien,mien_bac,1
21,16.7,10,66,664.0,quang_cao,mien_bac,1
64,37.4,3,85,838.0,quang_cao,mien_nam,1
38,45.9,11,143,627.0,goi_dien,mien_bac,1
48,50.8,13,323,398.0,quang_cao,mien_bac,0
62,57.6,5,199,799.0,quang_cao,mien_nam,0
64,54.2,6,25,608.0,email,mien_bac,1
22,45.1,0,25,322.0,email,mien_trung,0
27,38.6,2,50,805.0,quang_cao,mien_bac,1
42,34.3,6,272,585.0,sms,mien_bac,0
42,51.3,8,15,342.0,sms,mien_trung,1
,45.5,19,162,801.0,goi_dien,mien_nam,1
27,28.2,12,136,558.0,sms,mien_nam,1
31,47.5,6,157,493.0,quang_cao,mien_trung,0
65,13.3,15,166,694.0,sms,mien_bac,1
34,5.3,7,63,847.0,sms,mien_bac,1
22,40.6,4,359,612.0,goi_dien,mien_trung,0
50,10.4,8,259,483.0,sms,mien_nam,0
30,23.5,3,349,615.0,quang_cao,mien_nam,0
45,32.5,3,22,727.0,sms,mien_trung,1
68,21.3,14,114,514.0,email,mien_nam,1
46,41.6,3,7,492.0,email,mien_bac,1
70,29.1,18,19,668.0,email,mien_trung,1
48,47.0,16,310,328.0,sms,mien_bac,0
31,18.3,18,301,315.0,email,mien_trung,0
45,48.1,14,346,791.0,goi_dien,mien_nam,1
49,4.5,1,21,770.0,email,mien_bac,1
39,33.9,11,20,741.0,sms,mien_nam,1
66,54.0,12,232,734.0,goi_dien,mien_nam,1
35,10.0,6,160,576.0,quang_cao,mien_nam,0
55,15.8,20,239,530.0,goi_dien,mien_bac,1
40,16.3,18,283,824.0,goi_dien,mien_bac,1
45,29.0,9,1,829.0,goi_dien,mien_nam,1
65,15.7,18,24,533.0,goi_dien,mien_bac,1
43,44.3,2,333,554.0,sms,mien_bac,0
66,19.2,12,41,764.0,sms,mien_nam,1
62,46.2,2,282,698.0,goi_dien,mien_nam,0
58,22.7,14,278,451.0,sms,mien_trung,0
24,10.6,12,77,479.0,email,mien_bac,1
41,53.6,17,124,551.0,email,mien_nam,1
55,29.3,10,307,636.0,sms,mien_trung,0
23,30.3,1,265,418.0,email,mien_trung,0
47,49.6,1,106,810.0,goi_dien,mien_trung,1
35,18.3,20,129,354.0,sms,mien_nam,1
51,13.2,11,34,834.0,sms,mien_bac,1
26,6.8,6,318,515.0,quang_cao,mien_bac,0
49,12.4,20,20,632.0,goi_dien,mien_bac,1
53,55.1,17,37,828.0,goi_dien,mien_trung,1
36,59.8,18,17,566.0,quang_cao,mien_nam,1
40,4.8,5,238,609.0,goi_dien,mien_trung,0
46,37.0,6,233,466.0,quang_cao,mien_bac,0
26,6.2,4,184,586.0,quang_cao,mien_trung,0
40,22.2,16,125,623.0,quang_cao,mien_bac,1
53,43.8,3,350,733.0,goi_dien,mien_nam,0
59,11.6,9,3,470.0,goi_dien,mien_bac,1
42,41.2,0,108,816.0,goi_dien,mien_bac,1
57,39.2,17,75,316.0,email,mien_bac,1
47,4.8,10,17,642.0,email,mien_trung,1
48,7.8,1,99,314.0,quang_cao,mien_trung,0
65,31.3,10,290,403.0,quang_cao,mien_trung,0
30,6.8,18,322,361.0,email,mien_trung,0
34,33.9,20,95,340.0,goi_dien,mien_nam,1
67,35.3,0,110,511.0,sms,mien_nam,0
20,37.9,5,258,304.0,quang_cao,mien_trung,0
27,14.6,12,147,330.0,goi_dien,mien_bac,1
44,23.1,15,206,750.0,sms,mien_bac,1
27,28.4,19,113,451.0,goi_dien,mien_trung,1
57,44.6,13,218,385.0,sms,mien_bac,0
26,30.5,15,210,770.0,sms,mien_trung,1
33,4.1,16,89,745.0,quang_cao,mien_nam,1
29,10.3,20,116,596.0,email,mien_bac,1
48,9.1,11,170,571.0,sms,mien_bac,0
42,58.8,6,184,418.0,sms,mien_nam,0
24,58.9,4,14,470.0,quang_cao,mien_nam,1
31,16.4,10,61,406.0,goi_dien,mien_trung,1
51,51.7,3,16,375.0,goi_dien,mien_nam,1
48,41.4,0,122,633.0,quang_cao,mien_trung,0
46,5.4,0,113,734.0,sms,mien_trung,0
50,7.9,6,69,593.0,quang_cao,mien_trung,0
61,56.9,11,16,722.0,quang_cao,mien_bac,1
67,35.2,14,154,829.0,goi_dien,mien_nam,1
21,32.8,17,250,482.0,quang_cao,mien_nam,1
28,5.4,16,115,604.0,email,mien_nam,1
68,36.8,17,14,326.0,sms,mien_nam,1
48,25.3,4,231,671.0,email,mien_trung,0
51,37.9,17,139,699.0,quang_cao,mien_nam,1
62,27.4,1,147,334.0,sms,mien_bac,0
66,14.4,18,130,782.0,quang_cao,mien_trung,1
22,18.8,14,287,333.0,quang_cao,mien_bac,0
41,13.0,8,72,677.0,sms,mien_trung,1
48,45.1,11,206,774.0,sms,mien_nam,1
65,22.1,14,161,717.0,goi_dien,mien_bac,1
36,57.7,4,242,331.0,goi_dien,mien_trung,0
44,30.3,2,170,333.0,goi_dien,mien_nam,0
57,25.7,14,296,552.0,goi_dien,mien_bac,0
34,42.9,7,50,494.0,goi_dien,mien_nam,1
39,27.0,14,23,533.0,sms,mien_bac,1
32,20.8,3,200,394.0,email,mien_trung,0
40,55.9,16,271,333.0,goi_dien,mien_trung,1
